neighbour IDP?;neighbour code;neighbour in CSN;neighbour in SIGNOR;neighbour in ReactomeFI;neighbour disorder content;neighbour preclinical target;neighbour MCG target;target code;target in CSN;target in SIGNOR;target in ReactomeFI;target of small molecule;target of antibody;targetneighbour;target disorder content;both in CSN;both in SIGNOR;both in ReactomeFI;both in all 3;in triangle - CSN;in  triangle - SIGNOR;in  triangle - ReactomeFI;not in any triangle;no. of triangles - CSN;no. of triangles - SIGNOR;no. of triangles - ReactomeFI;no. of in cycle - CSN;no. of in  cycle - SIGNOR;no. of in  cycle - ReactomeFI;no. of in unbalanced triangle - CSN;no. of in  unbalanced triangle - SIGNOR;no. of in  unbalanced triangle - ReactomeFI;neighbour – target inhibition - CSN;target – neighbour stimulation - CSN;neighbour – target stimulation - CSN;target – neighbour inhibition - CSN;neighbour – target inhibition - SIGNOR;target – neighbour stimulation - SIGNOR;neighbour – target stimulation - SIGNOR;target – neighbour inhibition - SIGNOR;neighbour – target inhibition - ReactomeFI;target – neighbour stimulation - ReactomeFI;neighbour – target stimulation - ReactomeFI;target – neighbour inhibition - ReactomeFI;neighbour third partner - CSN;target third partner - CSN;neighbour third partner - SIGNOR;target third partner - SIGNOR;neighbour third partner - ReactomeFI;target third partner - ReactomeFI;neighbour bridgeness - CSN;neighbour betweenness - CSN;target bridgeness - CSN;target betweenness - CSN;neighbour bridgeness - SIGNOR;neighbour betweenness - SIGNOR;target bridgeness - SIGNOR;target betweenness - SIGNOR;neighbour bridgeness - ReactomeFI;neighbour betweenness - ReactomeFI;target bridgeness - ReactomeFI;target betweenness - ReactomeFI;prognostic;predisposing;diagnostic;predictive
1;186;0;1;1;0.2032;0;0;107;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;34;0;0;11;0;0;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0.000004;0;0;0;0.188374;2962.69977;0.36748;16437.18502;0;0;0;0
1;184;0;1;1;0.2144;0;0;107;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;31;0;0;8;0;0;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0.067633;1826.692103;0;0;0.278705;4246.172127;0.36748;16437.18502;1;1;1;1
1;243;0;1;1;0.1089;0;0;107;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;34;0;0;11;0;0;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0.000004;0;0;0;0.188374;2962.69977;0.36748;16437.18502;0;0;0;0
1;215;0;0;1;0.7059;0;0;107;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;34;0;0;6;0;0;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0.188374;2962.69977;0.36748;16437.18502;1;0;0;0
1;111;0;1;1;0.4102;0;0;107;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;34;0;0;6;0;0;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0.824812;0;0;0;0.188374;2962.69977;0.36748;16437.18502;1;1;0;0
1;229;0;1;1;0.0375;0;0;107;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;21;0;0;2;0;0;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0.001617;396.901491;0;0;4.92921;7543.065851;0.36748;16437.18502;1;1;1;0
1;122;1;1;1;1;0;0;107;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;33;0;0;14;0;0;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0.367485;12956.62793;0;0;69.43226;73770.32146;0;0;0.066926;133703.1818;0.36748;16437.18502;1;1;1;1
1;133;0;1;1;1;0;0;107;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;31;0;0;17;0;0;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;38.650917;80322.10555;0;0;0.259443;69466.68237;0.36748;16437.18502;1;1;1;1
1;115;1;1;1;0.2971;0;0;107;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;14;0;0;4;0;0;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0.184184;22018.13763;0;0;130.857201;333991.4556;0;0;2.64786;1098316.382;0.36748;16437.18502;1;1;1;1
1;248;0;1;1;0.8971;0;0;107;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;4;0;0;1;0;0;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0.007905;8126.858192;0;0;0.070497;292.338564;0.36748;16437.18502;1;0;1;0
1;249;0;1;1;0.1815;0;0;107;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;27;0;0;13;0;0;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0.109315;11753.47673;0;0;0.196547;4820.821348;0.36748;16437.18502;1;0;0;0
1;59;1;1;1;0.0829;0;0;107;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;12;0;0;3;0;0;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0.000134;0;0;0;29.078988;19880.71522;0;0;0.209618;40848.99455;0.36748;16437.18502;1;0;0;1
1;15;0;1;1;0.1053;0;0;107;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;18;0;0;7;0;0;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0.19635;0;0;0;0.05649;9.060943;0.36748;16437.18502;1;0;0;0
1;139;1;1;1;0.1976;0;0;107;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;18;0;0;5;0;0;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;5.059413;11931.90683;0;0;21.750892;565925.5943;0;0;1.398797;192296.9613;0.36748;16437.18502;1;0;0;1
1;212;1;1;1;0.4201;0;0;107;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;20;0;0;6;0;0;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0.000535;1515.066759;0;0;1.938789;48363.48686;0;0;0.529235;239858.5312;0.36748;16437.18502;1;1;1;1
1;208;0;1;1;0.1773;0;0;107;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;4;0;0;2;0;0;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0.005007;27260.22003;0;0;0.703654;186134.3773;0.36748;16437.18502;1;1;1;1
1;105;1;1;1;0.3407;0;0;107;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;11;0;0;3;0;0;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0.476171;3336.936455;0;0;8.660335;33311.68536;0;0;0.188854;92065.19084;0.36748;16437.18502;1;1;1;1
1;136;1;1;1;0.0169;0;0;107;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;7;0;0;3;0;0;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0.000003;0;0;0;39.767173;21446.13999;0;0;0.026025;10194.52816;0.36748;16437.18502;1;0;1;1
1;189;0;1;1;0.0163;0;0;107;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;6;0;0;1;0;0;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0.000004;0;0;0;4.242806;3983.602297;0.36748;16437.18502;1;0;0;0
1;149;1;1;1;0.0299;0;0;107;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;33;0;0;9;0;0;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0.003197;0;0;0;21.926254;166617.7705;0;0;2.885595;559622.5287;0.36748;16437.18502;1;0;1;1
1;18;0;1;1;1;0;0;107;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;11;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0.283576;488.033999;0;0;0.060059;760.472649;0.36748;16437.18502;1;1;1;1
1;43;1;1;1;0.2974;0;0;107;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;7;0;0;1;0;0;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0.723122;11165.38325;0;0;3.459792;24030.4712;0;0;0.20511;91969.47113;0.36748;16437.18502;1;1;1;1
1;162;1;1;1;0.2593;0;0;107;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;38;0;0;12;0;0;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0.047741;250.113139;0;0;0.125356;28.947121;0;0;0.175833;79091.53884;0.36748;16437.18502;1;0;1;0
1;175;1;1;1;0.225;0;0;107;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;22;0;0;3;0;0;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0.000117;844.720344;0;0;34.74453;96531.58011;0;0;0.697665;434783.3153;0.36748;16437.18502;1;0;1;1
1;227;0;0;1;0.0101;0;0;107;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;4;0;0;1;0;0;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.032961;973.67187;0.36748;16437.18502;1;0;1;0
1;120;1;1;1;1;1;0;107;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0.000058;0;0;0;50.104961;38283.37806;0;0;2.935762;151352.4467;0.36748;16437.18502;1;0;1;0
1;21;1;1;1;0.1688;0;0;107;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;2;0;0;0;0;0;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0.000006;2740.634263;0;0;12.472625;11729.73677;0;0;0.287792;354522.3895;0.36748;16437.18502;1;1;1;1
1;251;1;1;1;0.1694;0;0;107;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;10;0;0;1;0;0;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0.002034;8118.112347;0;0;5.951849;14255.2564;0;0;0.049229;37425.32102;0.36748;16437.18502;1;1;1;0
1;7;1;1;1;0.0252;0;0;107;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;8;0;0;3;0;0;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0.000231;89.907543;0;0;0.816005;34059.76705;0;0;0.085282;28852.56496;0.36748;16437.18502;1;1;1;1
1;125;0;1;1;1;0;0;107;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;7;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0.290632;452.911319;0;0;0.223724;8969.328847;0.36748;16437.18502;1;1;1;1
1;114;0;1;1;0.1435;0;0;32;1;1;1;1;0;1;0.0293;0;1;1;0;0;1;1;0;0;6;27;0;0;12;0;5;;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;1;1;0;0;0.048995;14008.53255;16.244252;57260.93415;5.827592;86734.95195;0.081606;126024.5751;0.224211;84013.94301;1;1;0;1
1;112;0;0;1;0.2442;0;0;32;1;1;1;1;0;1;0.0293;0;0;1;0;0;0;1;0;0;0;11;0;0;3;0;0;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0.048995;14008.53255;0;0;5.827592;86734.95195;0.000376;2032.974736;0.224211;84013.94301;1;0;0;0
1;139;1;1;1;0.1976;0;0;32;1;1;1;1;0;1;0.0293;1;1;1;1;0;0;1;0;0;0;19;0;0;3;0;0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;5.059413;11931.90683;0.048995;14008.53255;21.750892;565925.5943;5.827592;86734.95195;1.398797;192296.9613;0.224211;84013.94301;1;0;0;1
1;26;0;1;1;0.1058;0;0;32;1;1;1;1;0;1;0.0293;0;1;1;0;0;1;1;0;0;1;59;0;0;10;0;1;;0;0;0;0;0;0;1;0;0;1;1;0;0;0;1;0;1;1;0;0;0.048995;14008.53255;22.049491;50254.39348;5.827592;86734.95195;3.770542;404892.1513;0.224211;84013.94301;1;1;1;1
1;42;1;1;1;0.0707;0;0;32;1;1;1;1;0;1;0.0293;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.005456;4827.088831;0.048995;14008.53255;43.660291;89550.06219;5.827592;86734.95195;0.159454;95399.07464;0.224211;84013.94301;1;0;1;1
1;47;1;1;1;0.1211;0;0;32;1;1;1;1;0;1;0.0293;1;1;1;1;0;0;1;0;0;0;28;0;0;9;0;0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0.000735;1510.02932;0.048995;14008.53255;29.131761;27720.7776;5.827592;86734.95195;0.328734;131827.0082;0.224211;84013.94301;1;0;1;0
1;131;1;1;1;0.2155;0;0;32;1;1;1;1;0;1;0.0293;1;1;1;1;0;0;1;0;0;0;8;0;0;3;0;0;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0.242056;10093.61777;0.048995;14008.53255;24.984204;10607.21588;5.827592;86734.95195;0.303966;11866.50181;0.224211;84013.94301;1;1;0;0
1;19;0;1;1;0.1015;0;0;32;1;1;1;1;0;1;0.0293;0;1;1;0;0;0;1;0;0;0;4;0;0;2;0;0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0.048995;14008.53255;14.012582;5333.863746;5.827592;86734.95195;0.067168;1253.363994;0.224211;84013.94301;1;1;1;1
1;106;1;1;1;0.0414;0;0;32;1;1;1;1;0;1;0.0293;1;1;1;1;0;0;1;0;0;0;31;0;0;12;0;0;;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1;0.000215;762.399806;0.048995;14008.53255;109.596942;48738.69735;5.827592;86734.95195;0.226718;152814.2476;0.224211;84013.94301;1;1;1;0
1;194;1;1;1;0.0736;1;0;32;1;1;1;1;0;1;0.0293;1;1;1;1;0;0;1;0;0;0;12;0;0;7;0;0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.000007;63.715656;0.048995;14008.53255;4.469083;18812.23757;5.827592;86734.95195;0.000208;1753.694259;0.224211;84013.94301;1;1;1;1
1;148;1;1;1;0.2585;0;0;32;1;1;1;1;0;1;0.0293;1;1;1;1;0;1;1;0;0;1;5;0;0;2;0;1;;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0.000002;0;0.048995;14008.53255;22.933391;802.283431;5.827592;86734.95195;0.021073;3232.373956;0.224211;84013.94301;1;0;0;0
1;43;1;1;1;0.2974;0;0;32;1;1;1;1;0;1;0.0293;1;1;1;1;0;0;1;0;0;0;7;0;0;1;0;0;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0.723122;11165.38325;0.048995;14008.53255;3.459792;24030.4712;5.827592;86734.95195;0.20511;91969.47113;0.224211;84013.94301;1;1;1;1
1;175;1;1;1;0.225;0;0;32;1;1;1;1;0;1;0.0293;1;1;1;1;0;0;1;0;0;0;21;0;0;3;0;0;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0.000117;844.720344;0.048995;14008.53255;34.74453;96531.58011;5.827592;86734.95195;0.697665;434783.3153;0.224211;84013.94301;1;0;1;1
1;72;1;1;1;0.1567;0;0;32;1;1;1;1;0;1;0.0293;1;1;1;1;0;1;1;0;0;5;36;0;0;12;0;2;;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;1;1;0.048112;62384.57186;0.048995;14008.53255;4.294762;996999.4336;5.827592;86734.95195;2.03794;542579.0695;0.224211;84013.94301;1;1;1;1
1;187;0;1;1;0.2322;0;0;32;1;1;1;1;0;1;0.0293;0;1;1;0;0;1;0;0;0;3;0;0;0;0;0;2;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0.048995;14008.53255;8.025571;16555.39019;5.827592;86734.95195;0.002932;24204.32519;0.224211;84013.94301;1;1;1;0
1;81;1;1;1;0.176;0;0;48;0;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;8;0;0;1;0;0;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0.038062;16355.0587;0;0;10.640448;73524.1199;9.327672;50267.07839;4.180222;445994.8312;0.005026;2301.269797;1;1;1;1
1;132;1;1;1;0.3783;0;0;48;0;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;10;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0.003038;508.292333;0;0;42.873064;3929.696271;9.327672;50267.07839;0.009519;17079.95886;0.005026;2301.269797;1;1;1;0
1;115;1;1;1;0.2971;0;0;48;0;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;12;0;0;2;0;0;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0.184184;22018.13763;0;0;130.857201;333991.4556;9.327672;50267.07839;2.64786;1098316.382;0.005026;2301.269797;1;1;1;1
1;55;1;1;1;0.0764;0;0;48;0;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;18;0;0;11;0;0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.635562;0;0;0;0.219632;1051.065709;9.327672;50267.07839;0.068347;15869.1681;0.005026;2301.269797;1;1;1;1
1;123;1;1;1;0.1896;0;0;48;0;1;1;1;0;0;0;0;1;1;0;0;1;1;0;0;1;19;0;0;0;0;0;;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0.000264;851.203026;0;0;0.000897;8321;9.327672;50267.07839;0.003192;7220.372761;0.005026;2301.269797;1;0;1;0
1;83;1;1;1;0.1326;0;0;48;0;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;6;0;0;1;0;0;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0.001654;737.562955;0;0;0.064959;2339.957329;9.327672;50267.07839;0.043965;14005.56908;0.005026;2301.269797;1;0;0;0
1;27;0;1;1;0.0581;0;0;48;0;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;9;0;0;2;0;0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0.007034;0.563147;9.327672;50267.07839;0.220252;37360.07752;0.005026;2301.269797;1;1;1;1
1;106;1;1;1;0.0414;0;0;48;0;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;22;0;0;9;0;0;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0.000215;762.399806;0;0;109.596942;48738.69735;9.327672;50267.07839;0.226718;152814.2476;0.005026;2301.269797;1;1;1;0
1;110;1;1;1;0.0703;0;0;48;0;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0.025377;20673.27086;0;0;99.554448;69869.81168;9.327672;50267.07839;0.046798;120532.0675;0.005026;2301.269797;1;1;0;0
1;72;1;1;1;0.1567;0;0;48;0;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;21;0;0;3;0;0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0.048112;62384.57186;0;0;4.294762;996999.4336;9.327672;50267.07839;2.03794;542579.0695;0.005026;2301.269797;1;1;1;1
1;137;0;0;1;0.3333;0;1;48;0;1;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;2;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;9.327672;50267.07839;0.007312;6021.974584;0.005026;2301.269797;1;0;1;1
1;59;1;1;1;0.0829;0;0;231;1;1;1;1;0;0;0;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000134;0;0.061147;15608.53974;29.078988;19880.71522;17.261485;77403.49908;0.209618;40848.99455;0.016802;52490.07819;1;0;0;1
1;139;1;1;1;0.1976;0;0;231;1;1;1;1;0;0;0;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.059413;11931.90683;0.061147;15608.53974;21.750892;565925.5943;17.261485;77403.49908;1.398797;192296.9613;0.016802;52490.07819;1;0;0;1
1;196;1;1;1;0.2199;0;1;231;1;1;1;1;0;0;0;1;1;1;1;0;0;1;0;0;0;2;0;0;1;0;0;;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0.000001;0;0.061147;15608.53974;1.167222;30330.08279;17.261485;77403.49908;0.539564;140664.3919;0.016802;52490.07819;1;0;1;1
1;210;0;1;1;0.0894;0;0;231;1;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0.061147;15608.53974;0.063671;33.390269;17.261485;77403.49908;0.060413;54173.95568;0.016802;52490.07819;1;0;1;0
1;166;1;1;1;0.1365;0;0;231;1;1;1;1;0;0;0;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.3877;7922.830533;0.061147;15608.53974;1.865812;213250.4542;17.261485;77403.49908;1.755858;138034.5228;0.016802;52490.07819;1;1;1;1
1;49;1;1;1;0.2764;0;0;231;1;1;1;1;0;0;0;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000794;2167.658804;0.061147;15608.53974;12.002191;100827.5542;17.261485;77403.49908;5.359817;1258760.578;0.016802;52490.07819;1;1;1;1
1;72;1;1;1;0.1567;0;0;231;1;1;1;1;0;0;0;1;1;1;1;0;1;1;0;0;4;10;0;1;3;0;1;;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0.048112;62384.57186;0.061147;15608.53974;4.294762;996999.4336;17.261485;77403.49908;2.03794;542579.0695;0.016802;52490.07819;1;1;1;1
1;251;1;1;1;0.1694;0;0;231;1;1;1;1;0;0;0;1;1;1;1;0;0;1;0;0;0;4;0;0;0;0;0;;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0.002034;8118.112347;0.061147;15608.53974;5.951849;14255.2564;17.261485;77403.49908;0.049229;37425.32102;0.016802;52490.07819;1;1;1;0
1;49;1;1;1;0.2764;0;0;109;0;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.000794;2167.658804;0;0;12.002191;100827.5542;0;0;5.359817;1258760.578;0.000015;9331.359669;1;1;1;1
1;81;1;1;1;0.176;0;0;5;0;1;1;0;1;0;0;0;1;1;0;0;0;1;0;0;0;2;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0.038062;16355.0587;0;0;10.640448;73524.1199;0.004232;4161;4.180222;445994.8312;0.252387;12054.25912;1;1;1;1
1;182;1;1;1;0.0688;0;0;5;0;1;1;0;1;0;0;0;1;1;0;0;0;1;0;0;0;15;0;0;2;0;0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0.015497;3109.02903;0;0;3.429912;78503.01088;0.004232;4161;127.115487;3442580.642;0.252387;12054.25912;1;1;1;1
1;126;1;1;1;0.0547;0;0;5;0;1;1;0;1;0;0;0;1;1;0;0;0;1;0;0;0;5;0;0;2;0;0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0.001093;8189.64431;0;0;0.427705;53825.97964;0.004232;4161;4.501751;2580999.429;0.252387;12054.25912;1;1;1;1
1;114;0;1;1;0.1435;0;0;79;1;1;1;0;1;0;0;0;1;1;0;0;0;1;0;0;0;41;0;0;4;0;0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0.000006;0;16.244252;57260.93415;42.414389;5206.897276;0.081606;126024.5751;0.563969;92345.92147;1;1;0;1
1;81;1;1;1;0.176;0;0;79;1;1;1;0;1;0;0;1;1;1;1;0;0;1;0;0;0;25;0;0;3;0;0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0.038062;16355.0587;0.000006;0;10.640448;73524.1199;42.414389;5206.897276;4.180222;445994.8312;0.563969;92345.92147;1;1;1;1
1;221;1;1;1;0.251;0;0;79;1;1;1;0;1;0;0;1;1;1;1;0;0;1;0;0;0;24;0;0;5;0;0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1.582649;19243.59186;0.000006;0;19.843666;34622.83584;42.414389;5206.897276;0.817987;215443.1742;0.563969;92345.92147;1;1;1;1
1;115;1;1;1;0.2971;0;0;79;1;1;1;0;1;0;0;1;1;1;1;0;0;1;0;0;0;29;0;0;2;0;0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0.184184;22018.13763;0.000006;0;130.857201;333991.4556;42.414389;5206.897276;2.64786;1098316.382;0.563969;92345.92147;1;1;1;1
1;182;1;1;1;0.0688;0;0;79;1;1;1;0;1;0;0;1;1;1;1;0;0;1;0;0;0;36;0;0;5;0;0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0.015497;3109.02903;0.000006;0;3.429912;78503.01088;42.414389;5206.897276;127.115487;3442580.642;0.563969;92345.92147;1;1;1;1
1;36;1;1;1;0.2135;0;1;79;1;1;1;0;1;0;0;1;1;1;1;0;0;1;0;0;0;24;0;0;3;0;0;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0.000141;2817.465142;0.000006;0;2.023634;35011.37522;42.414389;5206.897276;0.079333;71954.5047;0.563969;92345.92147;1;1;1;1
1;75;1;1;1;0.0975;0;0;79;1;1;1;0;1;0;0;1;1;1;1;0;0;1;0;0;0;19;0;0;6;0;0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;3.941643;1190;0.000006;0;16.681399;20787.76744;42.414389;5206.897276;8.196901;252721.3081;0.563969;92345.92147;1;0;1;1
1;116;1;1;1;0.0271;0;1;79;1;1;1;0;1;0;0;1;1;1;1;0;0;1;0;0;0;3;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0.000004;0;0.000006;0;0.001278;25026.3772;42.414389;5206.897276;0.009829;4048.892016;0.563969;92345.92147;1;0;1;0
1;24;1;1;1;0.4342;0;0;79;1;1;1;0;1;0;0;1;1;1;1;0;0;1;0;0;0;39;0;0;7;0;0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0.004661;665.706536;0.000006;0;4.785708;14630.7023;42.414389;5206.897276;2.866048;829111.1553;0.563969;92345.92147;1;1;1;0
1;212;1;1;1;0.4201;0;0;79;1;1;1;0;1;0;0;1;1;1;1;0;0;1;0;0;0;18;0;0;3;0;0;;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0.000535;1515.066759;0.000006;0;1.938789;48363.48686;42.414389;5206.897276;0.529235;239858.5312;0.563969;92345.92147;1;1;1;1
